book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred,positive,negative,neutral,immigration
SofS,c03,chc03_e1,"June 1, 1847","Da says it is most likely a tooth coming in, but Ma refuses to believe this.",0.06445866,0,0.17531161,0,0.8728061,1,,,,
SofS,c08,chc08_e7,"November 20, 1847",Mrs. Hall hurried inside to prepare for her trip.,0.43214452,0,0.17525049,0,0.74960995,1,,,,
SofS,c07,chc07_e2,"October 3, 1847","She says Mrs. Fenton adores the little Hall girls, especially since Fanny had a brother and a sister who died before Fanny was born.",0.19102278,0,0.17514558,0,0.8223391,1,,,,
SofS,c08,chc08_e4,"November 14, 1847","I was sure that when next she spoke, thunder would echo out of her mouth and lightning bolts would flash from her eyes.",0.35993057,0,0.17449026,0,0.7456446,1,,,,
SofS,c08,chc08_e5,"November 16, 1847",She refuses to kiss her own wed husband but instead puts him off with her haughty ways.,0.018895721,0,0.17424737,0,0.91693324,1,,,,
SofS,c08,chc08_e2,"November 6, 1847",They wafted down slowly and landed as lightly as if they were feathers.,0.10469021,0,0.17343217,0,0.81109387,1,,,,
SofS,c09,chc09_e9,"December 10, 1847",I know Lucy will miss you and so will I.” She also told me not to worry because this was all a long way off.,0.42470348,0,0.17339997,0,0.75884,1,,,,
SofS,c04,chc04_e1,"July 3, 1847","I know it is wrong for me to say this, but he smelled of death.",0.03681575,0,0.17318706,0,0.89447933,1,,,,
SofS,c04,chc04_e12,"July 19, 1847",Later I have been sitting by the window and weeping over these pages all night.,0.019876376,0,0.17298406,0,0.9027584,1,,,,
SofS,c02,chc02_e6,"May 9, 1847",Da does not know what the biscuit tastes like.,0.026875142,0,0.17286786,0,0.91515666,1,0,0,1,1
SofS,c03,chc03_e15,"June 21, 1847","Then Da said, “Come, Eileen,” and helped Ma from the ranks.",0.27160883,0,0.17244056,0,0.78943664,1,,,,
SofS,c08,chc08_e4,"November 14, 1847","Mrs. Hall has been feeling poorly for the past two days, so when Mrs. Fenton came to visit yesterday, she decided to stay.",0.28692964,0,0.17220657,0,0.7800455,1,,,,
SofS,c05,chc05_e19,"August 25, 1847",He wished me luck and left.,0.23392755,0,0.17139573,0,0.8241978,1,,,,
SofS,c02,chc02_e9,"May 12, 1847",Still too queasy to write.,0.013150175,0,0.1710174,0,0.9199457,1,,,,
SofS,c04,chc04_e16,"July 25, 1847",Mrs. Coteau says I have got off to a bad start because she had to shake me awake this morning.,0.10279963,0,0.17072035,0,0.8602719,1,,,,
SofS,c04,chc04_e21,"July 31, 1847","I am not surprised.” Then she added, “Mother says that Irish are lazy.” I was stung, but determined not to show it.",0.08550076,0,0.17043582,0,0.8649875,1,,,,
SofS,c06,chc06_e8,"September 15, 1847",Fanny came today just to see me!,0.25380453,0,0.17017815,0,0.81800056,1,,,,
SofS,c02,chc02_e5,"May 8, 1847","They are seven and have no babies like Patrick, who takes up little space.",0.20387024,0,0.16991282,0,0.8364335,1,,,,
SofS,c02,chc02_e21,"May 28, 1847",The captain and Da went through the hold and spoke to each family.,0.4304144,0,0.16989583,0,0.75486255,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","But I was not in a mood to argue about what was right and what was wrong, especially when the two of them would have countered every word.",0.06028156,0,0.169822,0,0.87046045,1,,,,
SofS,c06,chc06_e1,"September 1, 1847","This will mean much cooking and baking, both on the cookstove and over the hearth.",0.16516124,0,0.16958153,0,0.80663687,1,,,,
SofS,c06,chc06_e9,"September 18, 1847","Still, I know I am improving because at first Mrs. Hall tore out most of my stitches and said it would be better to start again.",0.21499743,0,0.1691097,0,0.801674,1,,,,
SofS,c04,chc04_e3,"July 7, 1847",I could not believe my eyes!,0.013870247,0,0.16842237,0,0.92678076,1,,,,
SofS,c03,chc03_e15,"June 21, 1847","I couldn’t see what had happened, but Michael soon had it whispered to him from Connor, who was ahead of him.",0.3127259,0,0.16839421,0,0.78208417,1,,,,
SofS,c06,chc06_e8,"September 15, 1847",She is very curious about Ireland and about what happened to my family.,0.34406215,0,0.16838154,0,0.801021,1,,,,
SofS,c05,chc05_e5,"August 7, 1847",I reeled to hear this news.,0.14426225,0,0.16819884,0,0.84477866,1,,,,
SofS,c07,chc07_e3,"October 7, 1847",It is hard to imagine any simpler chore.,0.08811482,0,0.16803767,0,0.8635235,1,,,,
SofS,c07,chc07_e5,"October 10, 1847","When I went down in the morning to stir the fire, the kitchen was already snug and warm.",0.22260775,0,0.16796373,0,0.79588574,1,,,,
SofS,c04,chc04_e8,"July 15, 1847","I caught the bit of metal in my hand and ran after him, determined not to let him slip away again.",0.017667621,0,0.16782701,0,0.91694146,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",My heart sank.,0.011430752,0,0.16748312,0,0.9333526,1,,,,
SofS,c05,chc05_e9,"August 11, 1847","I decided to ask Sister Marie-France if I might accompany them, even though she had turned down my request in the past.",0.2949874,0,0.16691266,0,0.7917295,1,,,,
SofS,c09,chc09_e9,"December 10, 1847",Her father is in business and she is sure that he can find a position that is suitable for Mr. Hall that will not require much physical effort.,0.42543438,0,0.16664585,0,0.75010103,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",It was then that I knew everything had worked out for the best.,0.5578923,1,0.16614287,0,0.7129718,1,,,,
SofS,c04,chc04_e1,"July 3, 1847","When I first saw her, my heart soared.",0.5919178,1,0.16588391,0,0.72948235,1,,,,
SofS,c07,chc07_e11,"October 19, 1847","When he returned late this afternoon, he had a letter for me!",0.21569526,0,0.16587605,0,0.8260803,1,,,,
SofS,c04,chc04_e5,"July 12, 1847",It was not long before I saw a crowd of people headed in the same direction.,0.21583585,0,0.16582774,0,0.7781246,1,,,,
SofS,c05,chc05_e1,"August 1, 1847",Poor perhaps.,0.014068058,0,0.16569102,0,0.9187585,1,,,,
SofS,c04,chc04_e3,"July 7, 1847",But a man who was with the woman scooped him up into his arms.,0.040981766,0,0.16532212,0,0.90672,1,,,,
SofS,c04,chc04_e17,"July 26, 1847","Mrs. Coteau says that he is an important man and that his business interests keep him busy, so he is not home for every evening meal.",0.20383753,0,0.1650887,0,0.8210656,1,,,,
SofS,c05,chc05_e14,"August 19, 1847","If they fuss, I tell them fairy stories in a whisper — the sisters do not approve of fairies — so that they will fall asleep.",0.10469164,0,0.16494948,0,0.83884436,1,,,,
SofS,c09,chc09_e2,"December 2, 1847",I have decided to give my shawl to Fanny.,0.049658783,0,0.16480246,0,0.8957159,1,,,,
SofS,c08,chc08_e4,"November 14, 1847","“To hear Mrs. Fenton tell it, sheer grit and determination got them through that terrible year,” Mrs. Lyons said.",0.35345903,0,0.16468681,0,0.751455,1,,,,
SofS,c07,chc07_e3,"October 7, 1847",Mrs. Hall declares them to be the finest candles she has ever had.,0.5445162,1,0.1642726,0,0.7241737,1,,,,
SofS,c02,chc02_e14,"May 19, 1847",Or did his faith give him strength?,0.039185807,0,0.16421093,0,0.8974236,1,,,,
SofS,c05,chc05_e15,"August 20, 1847","“They are almost more trouble than they are worth,” she said.",0.104811035,0,0.16412583,0,0.84821695,1,,,,
SofS,c02,chc02_e13,"May 16, 1847",I saw him creep to the farthest end of the hold and tuck himself behind a pile of trunks and boxes secured with rope.,0.04001112,0,0.16377604,0,0.88144714,1,,,,
SofS,c07,chc07_e5,"October 10, 1847",A man was trampled by a team of oxen.,0.010530379,0,0.16362026,0,0.92743695,1,,,,
SofS,c09,chc09_e1,"December 1, 1847",They want us to take Lucy to Sherbrooke.,0.76893306,1,0.16318358,0,0.66475683,1,,,,
SofS,c05,chc05_e5,"August 7, 1847","She said that my actions displayed lack of gratitude and, worse, lack of humility.",0.021381142,0,0.16267386,0,0.91704875,1,,,,
SofS,c07,chc07_e13,"October 23, 1847","She even smiles from time to time, but not with the same brightness as before.",0.24160069,0,0.16229029,0,0.80022806,1,,,,
SofS,c04,chc04_e1,"July 3, 1847","She said if I would come with her, she would see me washed and dressed and fed.",0.21111453,0,0.16223592,0,0.8252128,1,,,,
SofS,c07,chc07_e4,"October 9, 1847","Instead she lies on the sofa and either sleeps, or gazes at her mother with dull eyes.",0.00791548,0,0.16161962,0,0.94145066,1,,,,
SofS,c05,chc05_e3,"August 3, 1847",The house was fairly abuzz all afternoon with ladies coming and going.,0.39883572,0,0.16150834,0,0.74201643,1,,,,
SofS,c04,chc04_e3,"July 7, 1847",She would not let me go.,0.028052958,0,0.1608286,0,0.91693026,1,,,,
SofS,c07,chc07_e3,"October 7, 1847","Apart from the heat of the tallow, candle-making is easy.",0.10881431,0,0.16039595,0,0.83839166,1,,,,
SofS,c05,chc05_e20,"August 26, 1847","The second floor, which is smaller than the first, consists of three tidy little bedrooms, one of which is to be mine.",0.17061135,0,0.16021322,0,0.81706256,1,,,,
SofS,c05,chc05_e18,"August 23, 1847","“Now then,” she said when we were alone, “tell me what reservations you have.” I told her I had none.",0.28854614,0,0.15874222,0,0.7958491,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",What if she had written with bad news?,0.014148323,0,0.1574632,0,0.9324617,1,,,,
SofS,c09,chc09_e2,"December 2, 1847",But they will be here for me when I return.,0.39854133,0,0.15736033,0,0.7642227,1,,,,
SofS,c05,chc05_e9,"August 11, 1847",Two of the sisters go each day to the fever sheds to care for the sick and the dying.,0.05534784,0,0.15727103,0,0.8749841,1,,,,
SofS,c02,chc02_e14,"May 19, 1847",How the storm went on.,0.072101645,0,0.15708053,0,0.8662389,1,,,,
SofS,c04,chc04_e6,"July 13, 1847","I asked if he’d had word from Da, but he had not, although he said that he’d tried, much as I had.",0.13949333,0,0.15671445,0,0.85054696,1,,,,
SofS,c06,chc06_e9,"September 18, 1847",I haven’t had to tear out any stitches for days.,0.06781969,0,0.15654874,0,0.88755924,1,,,,
SofS,c05,chc05_e3,"August 3, 1847",She would not let me begin to wash such fine china while she was too busy to supervise me.,0.040247273,0,0.15649952,0,0.9042169,1,,,,
SofS,c08,chc08_e8,"November 21, 1847","He did not notice when one of the logs, then the rest, started to roll toward him.",0.06987063,0,0.15635918,0,0.8550159,1,,,,
SofS,c04,chc04_e15,"July 24, 1847","She did not address me but spoke only to Mrs. Coteau, directing that I be washed thoroughly, for she did not trust the sisters to have done the job properly.",0.03506374,0,0.15626527,0,0.8984675,1,,,,
SofS,c06,chc06_e7,"September 13, 1847","She supplied the candle stubs, grease from pot skimmings, and old bones.",0.057877135,0,0.15592352,0,0.87665707,1,,,,
SofS,c04,chc04_e15,"July 24, 1847","She said that much of my time would be spent in the kitchen, but that I would be expected to help with the general cleaning when needed.",0.23366159,0,0.15574051,0,0.8057245,1,,,,
SofS,c02,chc02_e14,"May 19, 1847",Had falling boxes crushed someone?,0.012771939,0,0.15573326,0,0.92908716,1,,,,
SofS,c05,chc05_e5,"August 7, 1847",What if he cannot?,0.00891968,0,0.15560843,0,0.9418017,1,,,,
SofS,c04,chc04_e12,"July 19, 1847",I do not think that she believed I could write.,0.061431147,0,0.15433712,0,0.89390665,1,,,,
SofS,c07,chc07_e2,"October 3, 1847","When my knitting improves, I will make her some warm socks for winter.",0.3244014,0,0.15392914,0,0.8015268,1,,,,
SofS,c02,chc02_e21,"May 28, 1847","When the captain left, Da looked troubled.",0.04494022,0,0.15356202,0,0.8947185,1,,,,
SofS,c04,chc04_e4,"July 10, 1847","Someone has offered to take me in, but I have refused.",0.07570726,0,0.15346517,0,0.8875855,1,,,,
SofS,c02,chc02_e6,"May 9, 1847","Da says they will be lit at seven every morning, if the weather is fine enough, and put out at sunset.",0.39369613,0,0.15334654,0,0.73542786,1,0,1,0,1
SofS,c04,chc04_e2,"July 4, 1847","She says we must not worry, for she is sure of a good response.",0.23593387,0,0.15322922,0,0.8192486,1,,,,
SofS,c06,chc06_e13,"September 25, 1847","Mrs. Lyons told me that Mrs. Hall lost her last baby, a little boy, to fever.",0.08984707,0,0.15295815,0,0.88533974,1,,,,
SofS,c05,chc05_e19,"August 25, 1847",I put my arm around a girl no older than myself to help her drink some water.,0.14251967,0,0.15287615,0,0.8740484,1,,,,
SofS,c06,chc06_e7,"September 13, 1847",I have been thinking of Michael since morning and wondering what has become of him.,0.04088476,0,0.15246728,0,0.8954764,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",She muttered to herself for much of the morning.,0.011949338,0,0.15235975,0,0.9306805,1,,,,
SofS,c02,chc02_e20,"May 27, 1847",Ma has been helping with all the little Tattersalls so that Mrs. Tattersall could nurse Mr. Tattersall.,0.1862243,0,0.15206954,0,0.84368056,1,,,,
SofS,c07,chc07_e14,"October 26, 1847","She says that once all preparations are made for winter, she will help me cut down an old dress of hers to remake into one for me.",0.4035474,0,0.15197046,0,0.76282877,1,,,,
SofS,c07,chc07_e1,"October 2, 1847",Some of it is being smoked and some is being salted.,0.017967984,0,0.151299,0,0.9138859,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",But what if it was good news?,0.039860077,0,0.15126427,0,0.9097009,1,,,,
SofS,c04,chc04_e11,"July 18, 1847","When Connor turned to leave, his eyes lit upon me and a whiteness came over him.",0.21885982,0,0.15117955,0,0.8063025,1,,,,
SofS,c07,chc07_e1,"October 2, 1847",The meat all had to be stored.,0.0217964,0,0.15098098,0,0.9139333,1,,,,
SofS,c09,chc09_e2,"December 2, 1847",When I opened it I could hardly believe what I saw.,0.05548436,0,0.15083267,0,0.89197105,1,,,,
SofS,c08,chc08_e2,"November 6, 1847",It snowed all day.,0.08969997,0,0.15044662,0,0.8453678,1,,,,
SofS,c05,chc05_e16,"August 21, 1847",Sister Marie-France quickly said that I was grateful for the offer and would be ready to do whatever was required.,0.682288,1,0.14965013,0,0.69658774,1,,,,
SofS,c03,chc03_e4,"June 8, 1847",Mrs. Keenan is beside herself with grief.,0.023588117,0,0.14884187,0,0.9218823,1,0,1,0,0
SofS,c04,chc04_e1,"July 3, 1847",I plunged it into the water and carried it to the person who had cried out.,0.016821224,0,0.14843164,0,0.93034846,1,,,,
SofS,c06,chc06_e15,"September 27, 1847","I am confident that she would change her opinion of you if she knew you as I do.” For myself, I do not share that confidence.",0.11377167,0,0.14823008,0,0.8633342,1,,,,
SofS,c07,chc07_e6,"October 11, 1847",The very worst has happened.,0.02423207,0,0.1480495,0,0.91172725,1,,,,
SofS,c07,chc07_e13,"October 23, 1847",I am grateful that Mrs. Hall is slowly coming back to herself.,0.4223828,0,0.14799869,0,0.76848227,1,,,,
SofS,c03,chc03_e7,"June 11, 1847",I dream about the potatoes Ma used to pull from the fire.,0.11802515,0,0.14786862,0,0.867723,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","“But never have I heard of a person’s mouth turning him into a girl, although in your case it clearly has.",0.02755529,0,0.14726329,0,0.9211636,1,,,,
SofS,c04,chc04_e6,"July 13, 1847","I laughed, for I was wearing a patched and faded dress that had been donated to the sisters and cut down to fit me.",0.13682316,0,0.14725356,0,0.84682757,1,,,,
SofS,c09,chc09_e11,"December 13, 1847","According to Connor, Sister Marie-France’s replacement was not as organized as Sister Marie-France had been.",0.31239772,0,0.14711088,0,0.8011734,1,,,,
SofS,c05,chc05_e2,"August 2, 1847","It was an admirable plan, for when Mrs. Coteau examined my work at the end of the day, she did not scold me.",0.14662474,0,0.14647464,0,0.84667444,1,,,,
SofS,c04,chc04_e5,"July 12, 1847","In the middle, more rough beds had been scattered and, between them, heaps of straw on the floor, with people lying atop them.",0.012358471,0,0.14639345,0,0.9039936,1,,,,
SofS,c02,chc02_e3,"May 6, 1847",But I did not feel lucky.,0.026829232,0,0.14633378,0,0.918926,1,,,,
SofS,c07,chc07_e12,"October 21, 1847",They will be gone for a few weeks.,0.39173976,0,0.14547487,0,0.767636,1,,,,
SofS,c06,chc06_e3,"September 3, 1847",I am horribly out of practice.,0.025782822,0,0.14535347,0,0.91911983,1,,,,
SofS,c02,chc02_e20,"May 27, 1847","I am left in charge of Patrick, who does nothing but fuss.",0.058597088,0,0.14533858,0,0.8974279,1,,,,
SofS,c09,chc09_e8,"December 9, 1847",A quiet day.,0.12545101,0,0.14514014,0,0.8415861,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",Perhaps he was on his way this very minute to find me.,0.14933354,0,0.14494012,0,0.849422,1,,,,
SofS,c02,chc02_e11,"May 14, 1847",I ate until I was stuffed.,0.036906708,0,0.14475507,0,0.9158788,1,,,,
